smells,bugs,vulnerabilities,security_hotspots,lines_of_code,comments,comments_density,debt,smells_minor,smells_major,smells_critical,smells_blocker,smells_info,bugs_minor,bugs_major,bugs_critical,bugs_blocker,bugs_info,vulnerabilities_minor,vulnerabilities_major,vulnerabilities_critical,vulnerabilities_blocker,vulnerabilities_info,hotspots_minor,hotspots_major,hotspots_critical,hotspots_blocker,hotspots_info
21.0,3.0,0.0,2.0,1308.0,424.0,24.480369515011546,245.0,2.0,10.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
25.0,0.0,0.0,0.0,178.0,39.0,17.972350230414747,184.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,998.0,129.0,11.446317657497781,76.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,0.0,0.0,1165.0,442.0,27.50466708151836,79.0,9.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,17.0,2609.0,741.0,22.119402985074625,582.0,30.0,33.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0
0.0,0.0,0.0,2.0,151.0,36.0,19.25133689839572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.0,0.0,0.0,1.0,175.0,2.0,1.1299435028248588,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48.0,2.0,0.0,0.0,5562.0,144.0,2.5236593059936907,279.0,23.0,15.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,2.0,0.0,0.0,1340.0,348.0,20.61611374407583,572.0,7.0,16.0,6.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.0,0.0,163.0,18.0,9.94475138121547,17.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,7944.0,1114.0,12.298520644733937,573.0,10.0,2.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,28.0,0.0,9.0,4650.0,91.0,1.9194262813752374,107.0,2.0,5.0,0.0,1.0,0.0,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0
105.0,0.0,0.0,0.0,2889.0,142.0,4.684922467832398,480.0,56.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,89.0,48.0,35.03649635036496,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113.0,3.0,0.0,8.0,1394.0,55.0,3.795721187025535,1079.0,61.0,13.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0
916.0,13.0,0.0,27.0,3282.0,1641.0,33.33333333333333,5065.0,587.0,252.0,28.0,1.0,48.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.0,0.0,0.0
26.0,0.0,0.0,6.0,607.0,263.0,30.22988505747126,146.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
8.0,0.0,0.0,1.0,2978.0,69.0,2.2645224811289792,15.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
335.0,6.0,0.0,3.0,6544.0,4462.0,40.541522805742325,11103.0,26.0,284.0,19.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10.0,0.0,0.0,0.0,2243.0,140.0,5.874947545111205,132.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,2.0,401.0,47.0,10.491071428571429,43.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
69.0,0.0,0.0,6.0,2548.0,327.0,11.373913043478261,519.0,23.0,27.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0
0.0,0.0,0.0,2.0,103.0,22.0,17.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
49.0,0.0,0.0,0.0,4948.0,707.0,12.502210433244915,206.0,15.0,4.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,1.0,0.0,15.0,5869.0,26.0,0.4410517387616625,741.0,87.0,38.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0
401.0,19.0,0.0,15.0,4500.0,304.0,6.328059950041633,3291.0,156.0,225.0,20.0,0.0,0.0,5.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,0.0,0.0
0.0,1.0,0.0,1.0,266.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,2.0,689.0,64.0,8.49933598937583,56.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.0,0.0,0.0,1.0,83.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
382.0,30.0,0.0,19.0,22078.0,2942.0,11.7585931254996,28300.0,23.0,304.0,48.0,0.0,7.0,3.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,1.0,0.0
4.0,2.0,0.0,0.0,651.0,183.0,21.942446043165468,32.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,94.0,6.0,6.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,19.0,10.0,34.48275862068966,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7963.0,236.0,2.8783998048542503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655.0,34.0,0.0,7.0,57730.0,16741.0,22.479891501389805,5956.0,47.0,34.0,564.0,0.0,10.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
46.0,2.0,0.0,22.0,1491.0,249.0,14.310344827586208,306.0,8.0,22.0,7.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0
1.0,0.0,0.0,0.0,196.0,11.0,5.314009661835748,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,2.0,0.0,5.0,639.0,63.0,8.974358974358974,73.0,5.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
8.0,1.0,0.0,0.0,531.0,45.0,7.8125,57.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,4.0,0.0,16.0,10619.0,318.0,2.9075614885251895,1422.0,32.0,161.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,0.0
2.0,3.0,0.0,0.0,327.0,3.0,0.9090909090909091,9.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478.0,1522.0,0.0,15.0,163784.0,42396.0,20.562615190610146,75332.0,426.0,7681.0,366.0,5.0,0.0,77.0,1435.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0
26.0,4.0,0.0,2.0,3470.0,422.0,10.842754367934223,152.0,4.0,19.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,99.0,100.0,50.25125628140703,45.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4535.0,41.0,12.0,109.0,161616.0,73007.0,31.116727686543943,33847.0,1328.0,1931.0,1243.0,33.0,0.0,13.0,14.0,1.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,107.0,0.0,0.0
6.0,4.0,0.0,10.0,671.0,62.0,8.458390177353342,93.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
56.0,61.0,0.0,2.0,4440.0,345.0,7.210031347962382,257.0,19.0,32.0,5.0,0.0,0.0,6.0,53.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
25.0,0.0,0.0,0.0,978.0,68.0,6.5009560229445515,257.0,11.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,101.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
122.0,59.0,0.0,24.0,8813.0,231.0,2.5541795665634677,1170.0,27.0,51.0,22.0,4.0,18.0,24.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0
119.0,85.0,0.0,5.0,8706.0,548.0,5.921763561703047,1170.0,27.0,80.0,8.0,4.0,0.0,56.0,23.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
1.0,0.0,0.0,2.0,56.0,31.0,35.63218390804598,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.0,0.0,0.0,3.0,207.0,1.0,0.4807692307692308,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,397.0,64.0,13.882863340563992,68.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,3.0,4663.0,545.0,10.464669738863288,491.0,9.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
211.0,17.0,0.0,9.0,6951.0,1869.0,21.19047619047619,26179.0,6.0,189.0,12.0,0.0,4.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
15.0,2.0,0.0,0.0,282.0,143.0,33.64705882352941,98.0,1.0,8.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6287.0,3014.0,0.0,1962.0,40213.0,1047.0,2.5375666505089676,84910.0,1323.0,4462.0,498.0,4.0,0.0,1280.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1369.0,587.0,0.0,0.0
42.0,2.0,0.0,2.0,2544.0,250.0,8.94774516821761,243.0,17.0,5.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,2.0,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,287.0,15.0,4.966887417218543,41.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.0,63.0,12.0,76.0,40894.0,3164.0,7.181442643787735,15151.0,610.0,468.0,204.0,1.0,10.0,28.0,32.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,0.0,52.0,8.0,0.0
19.0,0.0,0.0,0.0,1041.0,273.0,20.776255707762555,92.0,0.0,1.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,62.0,4.0,6.0606060606060606,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,237.0,3.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4495.0,124.0,1.0,200.0,61412.0,14222.0,18.80371261601925,23015.0,2524.0,1201.0,737.0,30.0,3.0,10.0,14.0,4.0,96.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,16.0,108.0,0.0,0.0
2.0,2.0,0.0,1.0,178.0,1.0,0.5586592178770949,35.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.0,28.0,0.0,0.0,2182.0,102.0,4.46584938704028,108.0,0.0,12.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
331.0,5.0,0.0,13.0,6751.0,400.0,5.5936232694728005,3003.0,33.0,254.0,40.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2501.0,145.0,18.0,174.0,66094.0,14188.0,17.672703719389155,21489.0,955.0,975.0,435.0,72.0,64.0,77.0,47.0,7.0,14.0,0.0,0.0,6.0,11.0,1.0,0.0,93.0,50.0,31.0,0.0,0.0
7.0,0.0,0.0,0.0,78.0,5.0,6.024096385542169,16.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,218.0,42.0,16.153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,7.0,561.0,25.0,4.266211604095563,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0
21.0,0.0,0.0,0.0,286.0,1.0,0.34843205574912894,140.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,807.0,22.0,2.6537997587454765,187.0,14.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,11.0,0.0,6.0,495.0,163.0,24.772036474164132,425.0,2.0,27.0,3.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,825.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11.0,2.0,0.0,0.0,802.0,227.0,22.060252672497572,75.0,6.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165.0,0.0,0.0,0.0,91575.0,2215.0,2.361659025482461,11373.0,385.0,8.0,696.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,440.0,4.0,0.9009009009009009,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.0,84.0,0.0,33.0,14535.0,760.0,4.968944099378882,2245.0,35.0,143.0,15.0,54.0,0.0,73.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,48.0,1.0,2.0408163265306123,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
140.0,7.0,0.0,0.0,542.0,140.0,20.527859237536656,569.0,113.0,25.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,319.0,2.0,0.6230529595015576,50.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,17.0,1.0,15.0,4008.0,982.0,19.67935871743487,1106.0,56.0,47.0,18.0,2.0,9.0,5.0,8.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,46.0,7.0,13.20754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2.0,0.0,12.0,466.0,49.0,9.514563106796116,97.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0
1230.0,1.0,0.0,1396.0,83506.0,8971.0,9.700790466818777,12744.0,346.0,164.0,660.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,0.0,1.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2.0,0.0,0.0,0.0,1653.0,163.0,8.975770925110133,56.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,3.0,144.0,37.0,20.441988950276244,180.0,23.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
34.0,0.0,0.0,1.0,3115.0,47.0,1.4864010120177102,69.0,28.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
922.0,100.0,0.0,29.0,22330.0,6006.0,21.195652173913043,23418.0,170.0,554.0,144.0,6.0,48.0,4.0,94.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
258.0,5.0,0.0,0.0,2179.0,219.0,9.132610508757297,979.0,188.0,58.0,12.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,4.0,0.0,0.0,730.0,257.0,26.038500506585617,116.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,11.0,0.0,0.0,2566.0,419.0,14.03685092127303,93.0,1.0,0.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,1.0,8.0,1333.0,133.0,9.072305593451569,41.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0
3.0,1.0,0.0,0.0,892.0,399.0,30.90627420604183,7.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,1.0,133.0,0.0,0.0,37.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,0.0,0.0,0.0,119.0,19.0,13.768115942028986,25.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,949.0,213.0,18.330464716006883,141.0,11.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383.0,1.0,0.0,0.0,20278.0,2573.0,11.259901098420201,9642.0,217.0,38.0,123.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624.0,20.0,0.0,28.0,11932.0,534.0,4.283651532167496,5420.0,9.0,603.0,0.0,0.0,12.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,8.0,0.0,0.0
7.0,0.0,0.0,0.0,473.0,25.0,5.020080321285141,32.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.0,0.0,3.0,643.0,32.0,4.7407407407407405,80.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
24.0,0.0,0.0,0.0,436.0,107.0,19.70534069981584,99.0,4.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,1.0,130.0,21.0,13.90728476821192,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,184.0,2.0,1.0752688172043012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,14.0,0.0,7.0,1006.0,77.0,7.109879963065559,98.0,1.0,6.0,1.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0
110.0,0.0,0.0,0.0,598.0,32.0,5.079365079365079,593.0,83.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
